Left_Elbow,Right_Elbow,Right_Knee,Left_Knee,Right_Shoulder,Left_Shoulder,Left_Hip,Right_Hip,label
188.62983942545767,195.59278974513543,192.55369413145684,252.02348516338944,178.85245868466978,180.4936957291108,110.64393591306585,227.79066981480904,3.0
189.27493318496192,193.86684487923893,52.11189029523416,230.30685397867472,173.31434038609547,179.8845588932164,62.00772473363676,223.20324524966065,3.0
186.8818410041177,192.23314904159187,101.4570938112802,202.23473553763503,190.76915370272212,191.11210589562808,92.74078205110976,226.519756730834,3.0
167.92459238131096,170.07126278663716,97.43663259588423,161.1744688763131,168.7687563291469,174.30604143557784,113.77361088711253,238.07446792293968,3.0
171.2465898901383,178.64080042794214,62.93185277877873,118.2125204192018,32.1265465402145,38.28354878102921,32.66437546635247,194.80531030744865,4.0
169.39775553088137,171.0682354369962,72.71145107949458,140.76369257799416,177.11149128146906,188.01067372536377,83.76970925756484,121.32997202424067,4.0
155.91860381095057,169.73409275263413,85.11601854823599,129.48472964340613,168.2287489058211,189.4909036958252,90.18035213049149,127.83972767380386,4.0
148.2014301451293,148.8091860702601,64.13870532416635,137.3640875662051,172.16995230612403,172.99059162799804,87.90266369090565,116.98089134373971,4.0
197.90685091724612,200.96468051587547,77.66452048606168,141.2436093189317,161.71202312824082,168.47820161825732,85.49990529248305,243.5457937760769,4.0
195.0453418158419,198.6378814788495,57.711767932674746,150.77089210467187,166.5832804184643,167.80051802338926,65.41449832643379,244.9267694724294,4.0
177.2186216124713,179.40250022822633,55.58630991901323,233.6196508570572,35.265344798551325,40.24658714994355,29.153113948914203,176.2193473159031,4.0
154.90291137153858,165.49641667798787,74.85746624332796,131.537360579706,1.5675844866606723,7.97112828724641,63.607629257305696,218.2262720452628,4.0
146.65753118179416,169.88215794765168,41.28222388989028,142.09545454318285,152.90079501234885,157.8185643289275,71.51115563590479,113.5981029444908,4.0
180.8205306894517,187.9211538465929,52.85988683204559,131.4363431308568,37.97435282989285,39.43888302231509,26.258076556942928,177.44044482071303,4.0
196.1427346656636,206.3135746033732,50.67867427624483,144.47759140021924,148.46146840776967,150.3386691849508,75.7115616525837,239.0231891902772,4.0
178.16546358128215,178.49093285708958,68.7191645817961,227.00953689906245,190.2649951713346,191.6105240700996,94.2231559330715,240.07519586383708,4.0
201.671434155878,203.88157117265587,66.5275744295251,139.1241293895103,141.69700366682352,147.36341515312768,75.04921562032824,236.10274066226307,4.0
67.77530316774713,179.74954776061048,70.45012701651817,127.60399721472258,3.341020061260201,169.55653087751327,92.31160731872026,228.7562473509775,4.0
188.4424269925533,196.40629283381,51.19964963813077,145.14629714039663,189.0511279605406,195.62358776456185,64.51800377143965,238.2344160210167,4.0
156.55677727286567,168.59382917503325,72.98233264087683,133.06892696554405,205.419047095909,214.81222305256352,79.69602841264326,134.0962469924043,4.0
164.66049761376095,168.1852130562842,109.09086579781008,169.02195344009382,173.09432676865652,179.25666921434586,107.68040188770684,238.83517120822532,4.0
195.7713783711892,199.2747427701136,199.4692214221704,260.6167267832156,171.1668503643363,181.81650140809825,103.93377037711603,235.2496120952553,4.0
165.6395669639239,165.97804193014406,74.9388913339158,140.27016225701587,165.59935574945976,170.0668812298281,84.2225102374827,128.12572574089566,4.0
148.67222846598014,170.5519267341718,44.172739521725816,146.0430112471319,150.13678477790833,152.99698594702446,76.5257700998155,111.37193316773804,4.0
137.79721768784617,144.27542920037558,69.65724830431635,106.34923124436648,152.7830791458334,168.63766261402546,88.58850824857299,129.21177875154112,4.0
157.90517653129146,161.16046544476927,55.63721312074507,139.76716395669513,151.11193447176524,152.38297071637697,72.33827562978135,113.46951054699666,4.0
167.4523543110341,169.80859031766263,87.81246569798857,165.04779418512572,163.8484401177949,168.49367290254293,95.85480494961912,118.36520267746816,4.0
149.94493963626664,154.6482582066764,86.16956393115112,112.12714661293866,187.0660173006265,191.8125904839127,110.11473178948724,138.2385984947027,4.0
177.20600556466653,179.34904998913763,67.82484061378803,148.92280285195434,20.39660154401105,25.519688949214565,64.23198206267868,123.29589141366144,4.0
186.8795193238868,192.3947797826505,63.19522278743188,138.8896340206104,191.71888992354764,196.1232942656603,85.16032731012504,242.0531506160827,4.0
171.5563969249855,201.9571777774768,73.46243371412804,75.28064929305013,32.68721950163236,53.24899759259184,74.80006485052829,130.5846705610363,4.0
190.79078994902216,191.06656435710028,68.75044603403651,125.27149153450196,198.6137387239172,200.65894735519475,82.97921683807391,228.5431148817748,4.0
175.23029795774156,175.77758482042523,83.19187558863474,137.17543783878295,198.2234479107712,200.8074619411132,80.83870198931768,130.94125685522488,4.0
199.5734926783653,199.97944463462525,78.73086239167488,133.9897048065546,173.70052654232686,182.7745853965716,98.95549948267804,245.4078424133897,4.0
